t,y1,y2
15.249,1.99866,1.40956
15.25,1.99866,1.40918
15.251,1.99866,1.4088
15.252,1.99866,1.40843
15.253,1.99866,1.40805
15.254,1.99866,1.40767
15.255,1.99866,1.4073
15.256,1.99867,1.40692
15.257,1.99867,1.40654
15.258,1.99867,1.40617
15.259,1.99867,1.40579
15.26,1.99867,1.40542
15.261,1.99867,1.40504
15.262,1.99867,1.40466
15.263,1.99867,1.40429
15.264,1.99868,1.40391
15.265,1.99868,1.40354
15.266,1.99868,1.40316
15.267,1.99868,1.40278
15.268,1.99868,1.40241
15.269,1.99868,1.40203
15.27,1.99868,1.40166
15.271,1.99868,1.40128
15.272,1.99868,1.40091
15.273,1.99869,1.40053
15.274,1.99869,1.40016
15.275,1.99869,1.39978
15.276,1.99869,1.39941
15.277,1.99869,1.39903
15.278,1.99869,1.39866
15.279,1.99869,1.39828
15.28,1.99869,1.39791
15.281,1.9987,1.39753
15.282,1.9987,1.39716
15.283,1.9987,1.39678
15.284,1.9987,1.39641
15.285,1.9987,1.39603
15.286,1.9987,1.39566
15.287,1.9987,1.39528
15.288,1.9987,1.39491
15.289,1.99871,1.39454
15.29,1.99871,1.39416
15.291,1.99871,1.39379
15.292,1.99871,1.39341
15.293,1.99871,1.39304
15.294,1.99871,1.39267
15.295,1.99871,1.39229
15.296,1.99871,1.39192
15.297,1.99872,1.39155
15.298,1.99872,1.39117
15.299,1.99872,1.3908
15.3,1.99872,1.39042
15.301,1.99872,1.39005
15.302,1.99872,1.38968
15.303,1.99872,1.3893
15.304,1.99872,1.38893
15.305,1.99873,1.38856
15.306,1.99873,1.38819
15.307,1.99873,1.38781
15.308,1.99873,1.38744
15.309,1.99873,1.38707
15.31,1.99873,1.38669
15.311,1.99873,1.38632
15.312,1.99873,1.38595
15.313,1.99874,1.38558
15.314,1.99874,1.3852
15.315,1.99874,1.38483
15.316,1.99874,1.38446
15.317,1.99874,1.38409
15.318,1.99874,1.38371
15.319,1.99874,1.38334
15.32,1.99874,1.38297
15.321,1.99875,1.3826
15.322,1.99875,1.38223
15.323,1.99875,1.38185
15.324,1.99875,1.38148
15.325,1.99875,1.38111
15.326,1.99875,1.38074
15.327,1.99875,1.38037
15.328,1.99875,1.38
15.329,1.99876,1.37962
15.33,1.99876,1.37925
15.331,1.99876,1.37888
15.332,1.99876,1.37851
15.333,1.99876,1.37814
15.334,1.99876,1.37777
15.335,1.99876,1.3774
15.336,1.99876,1.37703
15.337,1.99877,1.37666
15.338,1.99877,1.37629
15.339,1.99877,1.37591
15.34,1.99877,1.37554
15.341,1.99877,1.37517
15.342,1.99877,1.3748
15.343,1.99877,1.37443
15.344,1.99877,1.37406
15.345,1.99878,1.37369
15.346,1.99878,1.37332
15.347,1.99878,1.37295
15.348,1.99878,1.37258
15.349,1.99878,1.37221
15.35,1.99878,1.37184
15.351,1.99878,1.37147
15.352,1.99878,1.3711
15.353,1.99879,1.37073
15.354,1.99879,1.37036
15.355,1.99879,1.36999
15.356,1.99879,1.36962
15.357,1.99879,1.36925
15.358,1.99879,1.36888
15.359,1.99879,1.36851
15.36,1.99879,1.36814
15.361,1.9988,1.36778
15.362,1.9988,1.36741
15.363,1.9988,1.36704
15.364,1.9988,1.36667
15.365,1.9988,1.3663
15.366,1.9988,1.36593
15.367,1.9988,1.36556
15.368,1.9988,1.36519
15.369,1.9988,1.36482
15.37,1.99881,1.36446
15.371,1.99881,1.36409
15.372,1.99881,1.36372
15.373,1.99881,1.36335
15.374,1.99881,1.36298
15.375,1.99881,1.36261
15.376,1.99881,1.36225
15.377,1.99881,1.36188
15.378,1.99882,1.36151
15.379,1.99882,1.36114
15.38,1.99882,1.36077
15.381,1.99882,1.36041
15.382,1.99882,1.36004
15.383,1.99882,1.35967
15.384,1.99882,1.3593
15.385,1.99882,1.35893
15.386,1.99883,1.35857
15.387,1.99883,1.3582
15.388,1.99883,1.35783
15.389,1.99883,1.35747
15.39,1.99883,1.3571
15.391,1.99883,1.35673
15.392,1.99883,1.35636
15.393,1.99883,1.356
15.394,1.99884,1.35563
15.395,1.99884,1.35526
15.396,1.99884,1.3549
15.397,1.99884,1.35453
15.398,1.99884,1.35416
15.399,1.99884,1.3538
15.4,1.99884,1.35343
15.401,1.99884,1.35306
15.402,1.99885,1.3527
15.403,1.99885,1.35233
15.404,1.99885,1.35196
15.405,1.99885,1.3516
15.406,1.99885,1.35123
15.407,1.99885,1.35087
15.408,1.99885,1.3505
15.409,1.99885,1.35013
15.41,1.99886,1.34977
15.411,1.99886,1.3494
15.412,1.99886,1.34904
15.413,1.99886,1.34867
15.414,1.99886,1.34831
15.415,1.99886,1.34794
15.416,1.99886,1.34757
15.417,1.99886,1.34721
15.418,1.99887,1.34684
15.419,1.99887,1.34648
15.42,1.99887,1.34611
15.421,1.99887,1.34575
15.422,1.99887,1.34538
15.423,1.99887,1.34502
15.424,1.99887,1.34465
15.425,1.99887,1.34429
15.426,1.99888,1.34392
15.427,1.99888,1.34356
15.428,1.99888,1.3432
15.429,1.99888,1.34283
15.43,1.99888,1.34247
15.431,1.99888,1.3421
15.432,1.99888,1.34174
15.433,1.99888,1.34137
15.434,1.99889,1.34101
15.435,1.99889,1.34065
15.436,1.99889,1.34028
15.437,1.99889,1.33992
15.438,1.99889,1.33955
15.439,1.99889,1.33919
15.44,1.99889,1.33883
15.441,1.99889,1.33846
15.442,1.9989,1.3381
15.443,1.9989,1.33774
15.444,1.9989,1.33737
15.445,1.9989,1.33701
15.446,1.9989,1.33665
15.447,1.9989,1.33628
15.448,1.9989,1.33592
15.449,1.9989,1.33556
15.45,1.9989,1.33519
15.451,1.99891,1.33483
15.452,1.99891,1.33447
15.453,1.99891,1.3341
15.454,1.99891,1.33374
15.455,1.99891,1.33338
15.456,1.99891,1.33302
15.457,1.99891,1.33265
15.458,1.99891,1.33229
15.459,1.99892,1.33193
15.46,1.99892,1.33157
15.461,1.99892,1.3312
15.462,1.99892,1.33084
15.463,1.99892,1.33048
15.464,1.99892,1.33012
15.465,1.99892,1.32976
15.466,1.99892,1.32939
15.467,1.99893,1.32903
15.468,1.99893,1.32867
15.469,1.99893,1.32831
15.47,1.99893,1.32795
15.471,1.99893,1.32759
15.472,1.99893,1.32722
15.473,1.99893,1.32686
15.474,1.99893,1.3265
15.475,1.99894,1.32614
15.476,1.99894,1.32578
15.477,1.99894,1.32542
15.478,1.99894,1.32506
15.479,1.99894,1.32469
15.48,1.99894,1.32433
15.481,1.99894,1.32397
15.482,1.99894,1.32361
15.483,1.99895,1.32325
15.484,1.99895,1.32289
15.485,1.99895,1.32253
15.486,1.99895,1.32217
15.487,1.99895,1.32181
15.488,1.99895,1.32145
15.489,1.99895,1.32109
15.49,1.99895,1.32073
15.491,1.99896,1.32037
15.492,1.99896,1.32001
15.493,1.99896,1.31965
15.494,1.99896,1.31929
15.495,1.99896,1.31893
15.496,1.99896,1.31857
15.497,1.99896,1.31821
15.498,1.99896,1.31785
15.499,1.99896,1.31749
15.5,1.99897,1.31713
15.501,1.99897,1.31677
15.502,1.99897,1.31641
15.503,1.99897,1.31605
15.504,1.99897,1.31569
15.505,1.99897,1.31533
15.506,1.99897,1.31497
15.507,1.99897,1.31462
15.508,1.99898,1.31426
15.509,1.99898,1.3139
15.51,1.99898,1.31354
15.511,1.99898,1.31318
15.512,1.99898,1.31282
15.513,1.99898,1.31246
15.514,1.99898,1.3121
15.515,1.99898,1.31175
15.516,1.99899,1.31139
15.517,1.99899,1.31103
15.518,1.99899,1.31067
15.519,1.99899,1.31031
15.52,1.99899,1.30995
15.521,1.99899,1.3096
15.522,1.99899,1.30924
15.523,1.99899,1.30888
15.524,1.999,1.30852
15.525,1.999,1.30816
15.526,1.999,1.30781
15.527,1.999,1.30745
15.528,1.999,1.30709
15.529,1.999,1.30673
15.53,1.999,1.30638
15.531,1.999,1.30602
15.532,1.99901,1.30566
15.533,1.99901,1.3053
15.534,1.99901,1.30495
15.535,1.99901,1.30459
15.536,1.99901,1.30423
15.537,1.99901,1.30388
15.538,1.99901,1.30352
15.539,1.99901,1.30316
15.54,1.99901,1.30281
15.541,1.99902,1.30245
15.542,1.99902,1.30209
15.543,1.99902,1.30174
15.544,1.99902,1.30138
15.545,1.99902,1.30102
15.546,1.99902,1.30067
15.547,1.99902,1.30031
15.548,1.99902,1.29995
15.549,1.99903,1.2996
15.55,1.99903,1.29924
15.551,1.99903,1.29889
15.552,1.99903,1.29853
15.553,1.99903,1.29817
15.554,1.99903,1.29782
15.555,1.99903,1.29746
15.556,1.99903,1.29711
15.557,1.99904,1.29675
15.558,1.99904,1.2964
15.559,1.99904,1.29604
15.56,1.99904,1.29569
15.561,1.99904,1.29533
15.562,1.99904,1.29498
15.563,1.99904,1.29462
15.564,1.99904,1.29427
15.565,1.99905,1.29391
15.566,1.99905,1.29356
15.567,1.99905,1.2932
15.568,1.99905,1.29285
15.569,1.99905,1.29249
15.57,1.99905,1.29214
15.571,1.99905,1.29178
15.572,1.99905,1.29143
15.573,1.99905,1.29107
15.574,1.99906,1.29072
15.575,1.99906,1.29036
15.576,1.99906,1.29001
15.577,1.99906,1.28966
15.578,1.99906,1.2893
15.579,1.99906,1.28895
15.58,1.99906,1.28859
15.581,1.99906,1.28824
15.582,1.99907,1.28789
15.583,1.99907,1.28753
15.584,1.99907,1.28718
15.585,1.99907,1.28683
15.586,1.99907,1.28647
15.587,1.99907,1.28612
15.588,1.99907,1.28577
15.589,1.99907,1.28541
15.59,1.99908,1.28506
15.591,1.99908,1.28471
15.592,1.99908,1.28435
15.593,1.99908,1.284
15.594,1.99908,1.28365
15.595,1.99908,1.28329
15.596,1.99908,1.28294
15.597,1.99908,1.28259
15.598,1.99908,1.28224
15.599,1.99909,1.28188
15.6,1.99909,1.28153
15.601,1.99909,1.28118
15.602,1.99909,1.28083
15.603,1.99909,1.28047
15.604,1.99909,1.28012
15.605,1.99909,1.27977
15.606,1.99909,1.27942
15.607,1.9991,1.27907
15.608,1.9991,1.27871
15.609,1.9991,1.27836
15.61,1.9991,1.27801
15.611,1.9991,1.27766
15.612,1.9991,1.27731
15.613,1.9991,1.27695
15.614,1.9991,1.2766
15.615,1.99911,1.27625
15.616,1.99911,1.2759
15.617,1.99911,1.27555
15.618,1.99911,1.2752
15.619,1.99911,1.27485
15.62,1.99911,1.2745
15.621,1.99911,1.27414
15.622,1.99911,1.27379
15.623,1.99911,1.27344
15.624,1.99912,1.27309
15.625,1.99912,1.27274
15.626,1.99912,1.27239
15.627,1.99912,1.27204
15.628,1.99912,1.27169
15.629,1.99912,1.27134
15.63,1.99912,1.27099
15.631,1.99912,1.27064
15.632,1.99913,1.27029
15.633,1.99913,1.26994
15.634,1.99913,1.26959
15.635,1.99913,1.26924
15.636,1.99913,1.26889
15.637,1.99913,1.26854
15.638,1.99913,1.26819
15.639,1.99913,1.26784
15.64,1.99913,1.26749
15.641,1.99914,1.26714
15.642,1.99914,1.26679
15.643,1.99914,1.26644
15.644,1.99914,1.26609
15.645,1.99914,1.26574
15.646,1.99914,1.26539
15.647,1.99914,1.26504
15.648,1.99914,1.26469
15.649,1.99915,1.26434
15.65,1.99915,1.264
15.651,1.99915,1.26365
15.652,1.99915,1.2633
15.653,1.99915,1.26295
15.654,1.99915,1.2626
15.655,1.99915,1.26225
15.656,1.99915,1.2619
15.657,1.99916,1.26155
15.658,1.99916,1.26121
15.659,1.99916,1.26086
15.66,1.99916,1.26051
15.661,1.99916,1.26016
15.662,1.99916,1.25981
15.663,1.99916,1.25947
15.664,1.99916,1.25912
15.665,1.99916,1.25877
15.666,1.99917,1.25842
15.667,1.99917,1.25807
15.668,1.99917,1.25773
15.669,1.99917,1.25738
15.67,1.99917,1.25703
15.671,1.99917,1.25668
15.672,1.99917,1.25634
15.673,1.99917,1.25599
15.674,1.99918,1.25564
15.675,1.99918,1.25529
15.676,1.99918,1.25495
15.677,1.99918,1.2546
15.678,1.99918,1.25425
15.679,1.99918,1.25391
15.68,1.99918,1.25356
15.681,1.99918,1.25321
15.682,1.99918,1.25287
15.683,1.99919,1.25252
15.684,1.99919,1.25217
15.685,1.99919,1.25183
15.686,1.99919,1.25148
15.687,1.99919,1.25113
15.688,1.99919,1.25079
15.689,1.99919,1.25044
15.69,1.99919,1.25009
15.691,1.99919,1.24975
15.692,1.9992,1.2494
15.693,1.9992,1.24906
15.694,1.9992,1.24871
15.695,1.9992,1.24836
15.696,1.9992,1.24802
15.697,1.9992,1.24767
15.698,1.9992,1.24733
15.699,1.9992,1.24698
15.7,1.99921,1.24664
15.701,1.99921,1.24629
15.702,1.99921,1.24595
15.703,1.99921,1.2456
15.704,1.99921,1.24526
15.705,1.99921,1.24491
15.706,1.99921,1.24457
15.707,1.99921,1.24422
15.708,1.99921,1.24388
15.709,1.99922,1.24353
15.71,1.99922,1.24319
15.711,1.99922,1.24284
15.712,1.99922,1.2425
15.713,1.99922,1.24215
15.714,1.99922,1.24181
15.715,1.99922,1.24146
15.716,1.99922,1.24112
15.717,1.99923,1.24078
15.718,1.99923,1.24043
15.719,1.99923,1.24009
15.72,1.99923,1.23974
15.721,1.99923,1.2394
15.722,1.99923,1.23906
15.723,1.99923,1.23871
15.724,1.99923,1.23837
15.725,1.99923,1.23802
15.726,1.99924,1.23768
15.727,1.99924,1.23734
15.728,1.99924,1.23699
15.729,1.99924,1.23665
15.73,1.99924,1.23631
15.731,1.99924,1.23596
15.732,1.99924,1.23562
15.733,1.99924,1.23528
15.734,1.99924,1.23493
15.735,1.99925,1.23459
15.736,1.99925,1.23425
15.737,1.99925,1.23391
15.738,1.99925,1.23356
15.739,1.99925,1.23322
15.74,1.99925,1.23288
15.741,1.99925,1.23253
15.742,1.99925,1.23219
15.743,1.99926,1.23185
15.744,1.99926,1.23151
15.745,1.99926,1.23117
15.746,1.99926,1.23082
15.747,1.99926,1.23048
15.748,1.99926,1.23014
15.749,1.99926,1.2298
15.75,1.99926,1.22946
15.751,1.99926,1.22911
15.752,1.99927,1.22877
15.753,1.99927,1.22843
15.754,1.99927,1.22809
15.755,1.99927,1.22775
15.756,1.99927,1.22741
15.757,1.99927,1.22706
15.758,1.99927,1.22672
15.759,1.99927,1.22638
15.76,1.99927,1.22604
15.761,1.99928,1.2257
15.762,1.99928,1.22536
15.763,1.99928,1.22502
15.764,1.99928,1.22468
15.765,1.99928,1.22434
15.766,1.99928,1.22399
15.767,1.99928,1.22365
15.768,1.99928,1.22331
15.769,1.99928,1.22297
15.77,1.99929,1.22263
15.771,1.99929,1.22229
15.772,1.99929,1.22195
15.773,1.99929,1.22161
15.774,1.99929,1.22127
15.775,1.99929,1.22093
15.776,1.99929,1.22059
15.777,1.99929,1.22025
15.778,1.9993,1.21991
15.779,1.9993,1.21957
15.78,1.9993,1.21923
15.781,1.9993,1.21889
15.782,1.9993,1.21855
15.783,1.9993,1.21821
15.784,1.9993,1.21787
15.785,1.9993,1.21753
15.786,1.9993,1.2172
15.787,1.99931,1.21686
15.788,1.99931,1.21652
15.789,1.99931,1.21618
15.79,1.99931,1.21584
15.791,1.99931,1.2155
15.792,1.99931,1.21516
15.793,1.99931,1.21482
15.794,1.99931,1.21448
15.795,1.99931,1.21414
15.796,1.99932,1.21381
15.797,1.99932,1.21347
15.798,1.99932,1.21313
15.799,1.99932,1.21279
15.8,1.99932,1.21245
15.801,1.99932,1.21211
15.802,1.99932,1.21178
15.803,1.99932,1.21144
15.804,1.99932,1.2111
15.805,1.99933,1.21076
15.806,1.99933,1.21042
15.807,1.99933,1.21009
15.808,1.99933,1.20975
15.809,1.99933,1.20941
15.81,1.99933,1.20907
15.811,1.99933,1.20874
15.812,1.99933,1.2084
15.813,1.99933,1.20806
15.814,1.99934,1.20772
15.815,1.99934,1.20739
15.816,1.99934,1.20705
15.817,1.99934,1.20671
15.818,1.99934,1.20637
15.819,1.99934,1.20604
15.82,1.99934,1.2057
15.821,1.99934,1.20536
15.822,1.99934,1.20503
15.823,1.99935,1.20469
15.824,1.99935,1.20435
15.825,1.99935,1.20402
15.826,1.99935,1.20368
15.827,1.99935,1.20334
15.828,1.99935,1.20301
15.829,1.99935,1.20267
15.83,1.99935,1.20234
15.831,1.99935,1.202
15.832,1.99936,1.20166
15.833,1.99936,1.20133
15.834,1.99936,1.20099
15.835,1.99936,1.20066
15.836,1.99936,1.20032
15.837,1.99936,1.19998
15.838,1.99936,1.19965
15.839,1.99936,1.19931
15.84,1.99936,1.19898
15.841,1.99937,1.19864
15.842,1.99937,1.19831
15.843,1.99937,1.19797
15.844,1.99937,1.19764
15.845,1.99937,1.1973
15.846,1.99937,1.19697
15.847,1.99937,1.19663
15.848,1.99937,1.1963
15.849,1.99937,1.19596
15.85,1.99938,1.19563
15.851,1.99938,1.19529
15.852,1.99938,1.19496
15.853,1.99938,1.19462
15.854,1.99938,1.19429
15.855,1.99938,1.19395
15.856,1.99938,1.19362
15.857,1.99938,1.19329
15.858,1.99938,1.19295
15.859,1.99939,1.19262
15.86,1.99939,1.19228
15.861,1.99939,1.19195
15.862,1.99939,1.19162
15.863,1.99939,1.19128
15.864,1.99939,1.19095
15.865,1.99939,1.19061
15.866,1.99939,1.19028
15.867,1.99939,1.18995
15.868,1.9994,1.18961
15.869,1.9994,1.18928
15.87,1.9994,1.18895
15.871,1.9994,1.18861
15.872,1.9994,1.18828
15.873,1.9994,1.18795
15.874,1.9994,1.18761
15.875,1.9994,1.18728
15.876,1.9994,1.18695
15.877,1.99941,1.18662
15.878,1.99941,1.18628
15.879,1.99941,1.18595
15.88,1.99941,1.18562
15.881,1.99941,1.18528
15.882,1.99941,1.18495
15.883,1.99941,1.18462
15.884,1.99941,1.18429
15.885,1.99941,1.18396
15.886,1.99941,1.18362
15.887,1.99942,1.18329
15.888,1.99942,1.18296
15.889,1.99942,1.18263
15.89,1.99942,1.1823
15.891,1.99942,1.18196
15.892,1.99942,1.18163
15.893,1.99942,1.1813
15.894,1.99942,1.18097
15.895,1.99942,1.18064
15.896,1.99943,1.18031
15.897,1.99943,1.17997
15.898,1.99943,1.17964
15.899,1.99943,1.17931
15.9,1.99943,1.17898
15.901,1.99943,1.17865
15.902,1.99943,1.17832
15.903,1.99943,1.17799
15.904,1.99943,1.17766
15.905,1.99944,1.17733
15.906,1.99944,1.17699
15.907,1.99944,1.17666
15.908,1.99944,1.17633
15.909,1.99944,1.176
15.91,1.99944,1.17567
15.911,1.99944,1.17534
15.912,1.99944,1.17501
15.913,1.99944,1.17468
15.914,1.99945,1.17435
15.915,1.99945,1.17402
15.916,1.99945,1.17369
15.917,1.99945,1.17336
15.918,1.99945,1.17303
15.919,1.99945,1.1727
15.92,1.99945,1.17237
15.921,1.99945,1.17204
15.922,1.99945,1.17171
15.923,1.99945,1.17138
15.924,1.99946,1.17105
15.925,1.99946,1.17072
15.926,1.99946,1.17039
15.927,1.99946,1.17007
15.928,1.99946,1.16974
15.929,1.99946,1.16941
15.93,1.99946,1.16908
15.931,1.99946,1.16875
15.932,1.99946,1.16842
15.933,1.99947,1.16809
15.934,1.99947,1.16776
15.935,1.99947,1.16743
15.936,1.99947,1.16711
15.937,1.99947,1.16678
15.938,1.99947,1.16645
15.939,1.99947,1.16612
15.94,1.99947,1.16579
15.941,1.99947,1.16546
15.942,1.99947,1.16514
15.943,1.99948,1.16481
15.944,1.99948,1.16448
15.945,1.99948,1.16415
15.946,1.99948,1.16382
15.947,1.99948,1.1635
15.948,1.99948,1.16317
15.949,1.99948,1.16284
15.95,1.99948,1.16251
15.951,1.99948,1.16219
15.952,1.99949,1.16186
15.953,1.99949,1.16153
15.954,1.99949,1.1612
15.955,1.99949,1.16088
15.956,1.99949,1.16055
15.957,1.99949,1.16022
15.958,1.99949,1.15989
15.959,1.99949,1.15957
15.96,1.99949,1.15924
15.961,1.99949,1.15891
15.962,1.9995,1.15859
15.963,1.9995,1.15826
15.964,1.9995,1.15793
15.965,1.9995,1.15761
15.966,1.9995,1.15728
15.967,1.9995,1.15695
15.968,1.9995,1.15663
15.969,1.9995,1.1563
15.97,1.9995,1.15598
15.971,1.99951,1.15565
15.972,1.99951,1.15532
15.973,1.99951,1.155
15.974,1.99951,1.15467
15.975,1.99951,1.15435
15.976,1.99951,1.15402
15.977,1.99951,1.15369
15.978,1.99951,1.15337
15.979,1.99951,1.15304
15.98,1.99951,1.15272
15.981,1.99952,1.15239
15.982,1.99952,1.15207
15.983,1.99952,1.15174
15.984,1.99952,1.15142
15.985,1.99952,1.15109
15.986,1.99952,1.15077
15.987,1.99952,1.15044
15.988,1.99952,1.15012
15.989,1.99952,1.14979
15.99,1.99952,1.14947
15.991,1.99953,1.14914
15.992,1.99953,1.14882
15.993,1.99953,1.14849
15.994,1.99953,1.14817
15.995,1.99953,1.14785
15.996,1.99953,1.14752
15.997,1.99953,1.1472
15.998,1.99953,1.14687
15.999,1.99953,1.14655
16,1.99954,1.14622
16.001,1.99954,1.1459
16.002,1.99954,1.14558
16.003,1.99954,1.14525
16.004,1.99954,1.14493
16.005,1.99954,1.14461
16.006,1.99954,1.14428
16.007,1.99954,1.14396
16.008,1.99954,1.14363
16.009,1.99954,1.14331
16.01,1.99955,1.14299
16.011,1.99955,1.14266
16.012,1.99955,1.14234
16.013,1.99955,1.14202
16.014,1.99955,1.1417
16.015,1.99955,1.14137
16.016,1.99955,1.14105
16.017,1.99955,1.14073
16.018,1.99955,1.1404
16.019,1.99955,1.14008
16.02,1.99956,1.13976
16.021,1.99956,1.13944
16.022,1.99956,1.13911
16.023,1.99956,1.13879
16.024,1.99956,1.13847
16.025,1.99956,1.13815
16.026,1.99956,1.13783
16.027,1.99956,1.1375
16.028,1.99956,1.13718
16.029,1.99956,1.13686
16.03,1.99957,1.13654
16.031,1.99957,1.13622
16.032,1.99957,1.13589
16.033,1.99957,1.13557
16.034,1.99957,1.13525
16.035,1.99957,1.13493
16.036,1.99957,1.13461
16.037,1.99957,1.13429
16.038,1.99957,1.13397
16.039,1.99957,1.13364
16.04,1.99958,1.13332
16.041,1.99958,1.133
16.042,1.99958,1.13268
16.043,1.99958,1.13236
16.044,1.99958,1.13204
16.045,1.99958,1.13172
16.046,1.99958,1.1314
16.047,1.99958,1.13108
16.048,1.99958,1.13076
16.049,1.99958,1.13044
16.05,1.99959,1.13012
16.051,1.99959,1.1298
16.052,1.99959,1.12948
16.053,1.99959,1.12915
16.054,1.99959,1.12883
16.055,1.99959,1.12851
16.056,1.99959,1.12819
16.057,1.99959,1.12787
16.058,1.99959,1.12755
16.059,1.99959,1.12724
16.06,1.9996,1.12692
16.061,1.9996,1.1266
16.062,1.9996,1.12628
16.063,1.9996,1.12596
16.064,1.9996,1.12564
16.065,1.9996,1.12532
16.066,1.9996,1.125
16.067,1.9996,1.12468
16.068,1.9996,1.12436
16.069,1.9996,1.12404
16.07,1.99961,1.12372
16.071,1.99961,1.1234
16.072,1.99961,1.12308
16.073,1.99961,1.12277
16.074,1.99961,1.12245
16.075,1.99961,1.12213
16.076,1.99961,1.12181
16.077,1.99961,1.12149
16.078,1.99961,1.12117
16.079,1.99961,1.12086
16.08,1.99962,1.12054
16.081,1.99962,1.12022
16.082,1.99962,1.1199
16.083,1.99962,1.11958
16.084,1.99962,1.11926
16.085,1.99962,1.11895
16.086,1.99962,1.11863
16.087,1.99962,1.11831
16.088,1.99962,1.11799
16.089,1.99962,1.11768
16.09,1.99962,1.11736
16.091,1.99963,1.11704
16.092,1.99963,1.11672
16.093,1.99963,1.11641
16.094,1.99963,1.11609
16.095,1.99963,1.11577
16.096,1.99963,1.11545
16.097,1.99963,1.11514
16.098,1.99963,1.11482
16.099,1.99963,1.1145
16.1,1.99963,1.11419
16.101,1.99964,1.11387
16.102,1.99964,1.11355
16.103,1.99964,1.11324
16.104,1.99964,1.11292
16.105,1.99964,1.1126
16.106,1.99964,1.11229
16.107,1.99964,1.11197
16.108,1.99964,1.11166
16.109,1.99964,1.11134
16.11,1.99964,1.11102
16.111,1.99965,1.11071
16.112,1.99965,1.11039
16.113,1.99965,1.11007
16.114,1.99965,1.10976
16.115,1.99965,1.10944
16.116,1.99965,1.10913
16.117,1.99965,1.10881
16.118,1.99965,1.1085
16.119,1.99965,1.10818
16.12,1.99965,1.10787
16.121,1.99965,1.10755
16.122,1.99966,1.10724
16.123,1.99966,1.10692
16.124,1.99966,1.10661
16.125,1.99966,1.10629
16.126,1.99966,1.10598
16.127,1.99966,1.10566
16.128,1.99966,1.10535
16.129,1.99966,1.10503
16.13,1.99966,1.10472
16.131,1.99966,1.1044
16.132,1.99967,1.10409
16.133,1.99967,1.10377
16.134,1.99967,1.10346
16.135,1.99967,1.10314
16.136,1.99967,1.10283
16.137,1.99967,1.10252
16.138,1.99967,1.1022
16.139,1.99967,1.10189
16.14,1.99967,1.10157
16.141,1.99967,1.10126
16.142,1.99967,1.10095
16.143,1.99968,1.10063
16.144,1.99968,1.10032
16.145,1.99968,1.10001
16.146,1.99968,1.09969
16.147,1.99968,1.09938
16.148,1.99968,1.09906
16.149,1.99968,1.09875
16.15,1.99968,1.09844
16.151,1.99968,1.09813
16.152,1.99968,1.09781
16.153,1.99968,1.0975
16.154,1.99969,1.09719
16.155,1.99969,1.09687
16.156,1.99969,1.09656
16.157,1.99969,1.09625
16.158,1.99969,1.09594
16.159,1.99969,1.09562
16.16,1.99969,1.09531
16.161,1.99969,1.095
16.162,1.99969,1.09469
16.163,1.99969,1.09437
16.164,1.9997,1.09406
16.165,1.9997,1.09375
16.166,1.9997,1.09344
16.167,1.9997,1.09312
16.168,1.9997,1.09281
16.169,1.9997,1.0925
16.17,1.9997,1.09219
16.171,1.9997,1.09188
16.172,1.9997,1.09157
16.173,1.9997,1.09125
16.174,1.9997,1.09094
16.175,1.99971,1.09063
16.176,1.99971,1.09032
16.177,1.99971,1.09001
16.178,1.99971,1.0897
16.179,1.99971,1.08939
16.18,1.99971,1.08908
16.181,1.99971,1.08876
16.182,1.99971,1.08845
16.183,1.99971,1.08814
16.184,1.99971,1.08783
16.185,1.99971,1.08752
16.186,1.99972,1.08721
16.187,1.99972,1.0869
16.188,1.99972,1.08659
16.189,1.99972,1.08628
16.19,1.99972,1.08597
16.191,1.99972,1.08566
16.192,1.99972,1.08535
16.193,1.99972,1.08504
16.194,1.99972,1.08473
16.195,1.99972,1.08442
16.196,1.99972,1.08411
16.197,1.99973,1.0838
16.198,1.99973,1.08349
16.199,1.99973,1.08318
16.2,1.99973,1.08287
16.201,1.99973,1.08256
16.202,1.99973,1.08225
16.203,1.99973,1.08194
16.204,1.99973,1.08163
16.205,1.99973,1.08132
16.206,1.99973,1.08101
16.207,1.99973,1.0807
16.208,1.99974,1.0804
16.209,1.99974,1.08009
16.21,1.99974,1.07978
16.211,1.99974,1.07947
16.212,1.99974,1.07916
16.213,1.99974,1.07885
16.214,1.99974,1.07854
16.215,1.99974,1.07823
16.216,1.99974,1.07793
16.217,1.99974,1.07762
16.218,1.99974,1.07731
16.219,1.99975,1.077
16.22,1.99975,1.07669
16.221,1.99975,1.07639
16.222,1.99975,1.07608
16.223,1.99975,1.07577
16.224,1.99975,1.07546
16.225,1.99975,1.07515
16.226,1.99975,1.07485
16.227,1.99975,1.07454
16.228,1.99975,1.07423
16.229,1.99975,1.07392
16.23,1.99975,1.07362
16.231,1.99976,1.07331
16.232,1.99976,1.073
16.233,1.99976,1.07269
16.234,1.99976,1.07239
16.235,1.99976,1.07208
16.236,1.99976,1.07177
16.237,1.99976,1.07147
16.238,1.99976,1.07116
16.239,1.99976,1.07085
16.24,1.99976,1.07055
16.241,1.99976,1.07024
16.242,1.99977,1.06993
16.243,1.99977,1.06963
16.244,1.99977,1.06932
16.245,1.99977,1.06901
16.246,1.99977,1.06871
16.247,1.99977,1.0684
16.248,1.99977,1.06809
16.249,1.99977,1.06779
